Player,Player_ID,Height,Weight,Birth_Date,Club,Player_URL,Photo
Sofia Bertucci,d8b7ccb9,,,"July 30, 2004",Sampdoria,https://fbref.com/en/players/d8b7ccb9/,https://fbref.com/req/202302030/images/headshots/d8b7ccb9_2022.jpg
Giulia Bison,a6db0b87,,,"December 3, 2005",Sampdoria,https://fbref.com/en/players/a6db0b87/,media/logos/silueta.jpg
Lisa Boattin,f7f524de,160cm,53kg,"May 3, 1997",Juventus,https://fbref.com/en/players/f7f524de/,https://fbref.com/req/202302030/images/headshots/f7f524de_2022.jpg
Sarina Bolden,e607964b,172cm,,"June 30, 1996",FC Como Women,https://fbref.com/en/players/e607964b/,https://fbref.com/req/202302030/images/headshots/e607964b_2022.jpg
Barbara Bonansea,3581dc2b,174cm,58kg,"June 13, 1991",Juventus,https://fbref.com/en/players/3581dc2b/,https://fbref.com/req/202302030/images/headshots/3581dc2b_2022.jpg
Agnese Bonfantini,31ba7da6,,,"July 4, 1999",Fiorentina,https://fbref.com/en/players/31ba7da6/,https://fbref.com/req/202302030/images/headshots/31ba7da6_2022.jpg
Verónica Boquete,651a7715,159cm,53kg,"April 9, 1987",Fiorentina,https://fbref.com/en/players/651a7715/,https://fbref.com/req/202302030/images/headshots/651a7715_2022.jpg
Berta Bou,a200616d,,,"June 6, 1999",FC Como Women,https://fbref.com/en/players/a200616d/,media/logos/silueta.jpg
Katie Bowen,aae0d96d,172cm,59kg,"April 15, 1994",Internazionale,https://fbref.com/en/players/aae0d96d/,https://fbref.com/req/202302030/images/headshots/aae0d96d_2022.jpg
Asia Bragonzi,6b212562,,,"March 5, 2001",Juventus,https://fbref.com/en/players/6b212562/,media/logos/silueta.jpg
Sofie Bredgaard,e8caf489,,,"January 18, 2002",Fiorentina,https://fbref.com/en/players/e8caf489/,https://fbref.com/req/202302030/images/headshots/e8caf489_2022.jpg
Stephanie Breitner,d58485bf,171cm,59kg,"September 25, 1992",Napoli,https://fbref.com/en/players/d58485bf/,https://fbref.com/req/202302030/images/headshots/d58485bf_2022.jpg
Abi Brighton,b199521f,,,"March 29, 2002",Juventus,https://fbref.com/en/players/b199521f/,media/logos/silueta.jpg
Martina Brustia,688aba5a,,,"July 4, 1998",Sassuolo,https://fbref.com/en/players/688aba5a/,media/logos/silueta.jpg
Haley Bugeja,788e901d,,,"May 5, 2004",Internazionale,https://fbref.com/en/players/788e901d/,media/logos/silueta.jpg
Giada Burbassi,0a0da5e7,,,"March 23, 2001",Sampdoria,https://fbref.com/en/players/0a0da5e7/,media/logos/silueta.jpg
Federica Cafferata,f8fd5440,,,"May 7, 2000",Lazio,https://fbref.com/en/players/f8fd5440/,media/logos/silueta.jpg
Sara Caiazzo,9e57a3ee,,,"April 22, 2003",Sassuolo,https://fbref.com/en/players/9e57a3ee/,media/logos/silueta.jpg
Viola Calligaris,bf12363c,167cm,,"March 17, 1996",Juventus,https://fbref.com/en/players/bf12363c/,https://fbref.com/req/202302030/images/headshots/bf12363c_2022.jpg
Michela Cambiaghi,fc992103,,,"February 4, 1996",Internazionale,https://fbref.com/en/players/fc992103/,media/logos/silueta.jpg
Sofia Cantore,e14b3765,167cm,,"September 30, 1999",Juventus,https://fbref.com/en/players/e14b3765/,https://fbref.com/req/202302030/images/headshots/e14b3765_2022.jpg
Alessia Cappelletti,5364239a,,,"October 13, 1998",Juventus,https://fbref.com/en/players/5364239a/,media/logos/silueta.jpg
Arianna Caruso,d83b882b,165cm,,"November 6, 1999",Bayern Munich,https://fbref.com/en/players/d83b882b/,https://fbref.com/req/202302030/images/headshots/d83b882b_2022.jpg
Estelle Cascarino,c062b117,161cm,,"February 5, 1997",Juventus,https://fbref.com/en/players/c062b117/,https://fbref.com/req/202302030/images/headshots/c062b117_2022.jpg
Antonietta Castiello,2bd2dbba,,,"November 29, 1997",Lazio,https://fbref.com/en/players/2bd2dbba/,media/logos/silueta.jpg
Michela Catena,87388037,,,"December 17, 1999",Fiorentina,https://fbref.com/en/players/87388037/,media/logos/silueta.jpg
Camelia Ceasar,6dbaaf41,170cm,58kg,"December 13, 1997",AS Roma,https://fbref.com/en/players/6dbaaf41/,https://fbref.com/req/202302030/images/headshots/6dbaaf41_2022.jpg
Chiara Cecotti,e9f3168f,,,"January 17, 1999",FC Como Women,https://fbref.com/en/players/e9f3168f/,media/logos/silueta.jpg
Valentina Cernoia,66dcd586,171cm,55kg,"June 22, 1991",Milan,https://fbref.com/en/players/66dcd586/,https://fbref.com/req/202302030/images/headshots/66dcd586_2022.jpg
Erin Cesarini,d8403198,,,"April 1, 2005",Milan,https://fbref.com/en/players/d8403198/,https://fbref.com/req/202302030/images/headshots/d8403198_2022.jpg
Sara Cetinja,c9dc3888,,,"April 16, 2000",Lazio,https://fbref.com/en/players/c9dc3888/,media/logos/silueta.jpg
Miriam Chiara Longo,4293a8ad,,,"February 23, 2000",Fiorentina,https://fbref.com/en/players/4293a8ad/,media/logos/silueta.jpg
Gina Chmielinski,8c3de9d6,,,"June 7, 2000",Sassuolo,https://fbref.com/en/players/8c3de9d6/,https://fbref.com/req/202302030/images/headshots/8c3de9d6_2022.jpg
Giada Cimò,8bd22e0e,,,"October 7, 2006",Sampdoria,https://fbref.com/en/players/8bd22e0e/,media/logos/silueta.jpg
Norma Cinotti,beea338c,,,"September 11, 1996",Sampdoria,https://fbref.com/en/players/beea338c/,media/logos/silueta.jpg
Hawa Cissoko,41d9c706,167cm,55kg,"April 10, 1997",AS Roma,https://fbref.com/en/players/41d9c706/,https://fbref.com/req/202302030/images/headshots/41d9c706_2022.jpg
Lana Clelland,4b5cef47,173cm,,"January 26, 1993",Sassuolo,https://fbref.com/en/players/4b5cef47/,https://fbref.com/req/202302030/images/headshots/4b5cef47_2022.jpg
Andrea Colombo,809b93c1,,,"September 23, 2005",FC Como Women,https://fbref.com/en/players/809b93c1/,media/logos/silueta.jpg
Sofia Colombo,e3f1c959,,,,,https://fbref.com/en/players/e3f1c959/,media/logos/silueta.jpg
Dominika Čonč,1744387a,164cm,,"January 1, 1993",FC Como Women,https://fbref.com/en/players/1744387a/,https://fbref.com/req/202302030/images/headshots/1744387a_2022.jpg
Megan Connolly,afed2d24,173cm,,"March 7, 1997",Lazio,https://fbref.com/en/players/afed2d24/,https://fbref.com/req/202302030/images/headshots/afed2d24_2022.jpg
Alice Corelli,834e267c,,,"November 28, 2003",AS Roma,https://fbref.com/en/players/834e267c/,https://fbref.com/req/202302030/images/headshots/834e267c_2022.jpg
Henrietta Csiszár,b82167c5,172cm,,"May 15, 1994",Internazionale,https://fbref.com/en/players/b82167c5/,https://fbref.com/req/202302030/images/headshots/b82167c5_2022.jpg
Filippa Curmark,749d13f7,,,,,https://fbref.com/en/players/749d13f7/,media/logos/silueta.jpg
Aurora De Rita,d5022952,,,"October 22, 1999",Sassuolo,https://fbref.com/en/players/d5022952/,media/logos/silueta.jpg
Eli del Estal,f87487b0,173cm,62kg,"March 23, 1993",FC Como Women,https://fbref.com/en/players/f87487b0/,media/logos/silueta.jpg
Victoria Della,549c7336,,,,Fiorentina,https://fbref.com/en/players/549c7336/,https://fbref.com/req/202302030/images/headshots/549c7336_2022.jpg
Marie Detruyer,ea6c30db,,,"January 13, 2004",Internazionale,https://fbref.com/en/players/ea6c30db/,media/logos/silueta.jpg
Elena Dhont,47df02ff,,,"March 27, 1998",Sassuolo,https://fbref.com/en/players/47df02ff/,https://fbref.com/req/202302030/images/headshots/47df02ff_2022.jpg
Virginia Di Giammarino,c67214ed,,,"February 21, 1999",Napoli,https://fbref.com/en/players/c67214ed/,media/logos/silueta.jpg
Lucia Di Guglielmo,198aa38a,160cm,,"June 26, 1997",AS Roma,https://fbref.com/en/players/198aa38a/,https://fbref.com/req/202302030/images/headshots/198aa38a_2022.jpg
Paola Di Marino,90a2c3fd,,,"May 4, 1994",Napoli,https://fbref.com/en/players/90a2c3fd/,media/logos/silueta.jpg
Hillary Diaz,b35400fd,,,"July 24, 2004",Fleury,https://fbref.com/en/players/b35400fd/,https://fbref.com/req/202302030/images/headshots/b35400fd_2022.jpg
Chanté Dompig,aeb89bf3,,,"February 12, 2001",Milan,https://fbref.com/en/players/aeb89bf3/,media/logos/silueta.jpg
Maya Doms,ef1883ee,165cm,,"May 11, 2001",Sassuolo,https://fbref.com/en/players/ef1883ee/,media/logos/silueta.jpg
Giulia Dragoni,4c0f609f,165cm,,"November 7, 2006",AS Roma,https://fbref.com/en/players/4c0f609f/,https://fbref.com/req/202302030/images/headshots/4c0f609f_2022.jpg
Solène Durand,7bde94c6,169cm,66kg,"November 20, 1994",Sassuolo,https://fbref.com/en/players/7bde94c6/,https://fbref.com/req/202302030/images/headshots/7bde94c6_2022.jpg
Francesca Durante,3cc25ddd,181cm,63kg,"February 12, 1997",Fiorentina,https://fbref.com/en/players/3cc25ddd/,https://fbref.com/req/202302030/images/headshots/3cc25ddd_2022.jpg
Federica D´Auria,eaaf1530,,,"August 27, 2003",Lazio,https://fbref.com/en/players/eaaf1530/,media/logos/silueta.jpg
Adelina Engman,1cf9eca5,168cm,,"October 11, 1994",FC Como Women,https://fbref.com/en/players/1cf9eca5/,https://fbref.com/req/202302030/images/headshots/1cf9eca5_2022.jpg
Louise Eriksen,c8dc536d,,,"September 1, 1995",Lazio,https://fbref.com/en/players/c8dc536d/,media/logos/silueta.jpg
Kaja Eržen,e00afdd3,,,"August 21, 1994",Fiorentina,https://fbref.com/en/players/e00afdd3/,media/logos/silueta.jpg
Maya Evans,15591b22,,,"August 30, 2002",Sampdoria,https://fbref.com/en/players/15591b22/,media/logos/silueta.jpg
Bianca Fallico,ac927554,,,"August 4, 1999",Sampdoria,https://fbref.com/en/players/ac927554/,media/logos/silueta.jpg
Samantha Fisher,f4d0619c,,,"August 26, 1999",Sassuolo,https://fbref.com/en/players/f4d0619c/,media/logos/silueta.jpg
Cecilie Fiskerstrand,2e2266ba,174cm,66kg,"March 20, 1996",Fiorentina,https://fbref.com/en/players/2e2266ba/,https://fbref.com/req/202302030/images/headshots/2e2266ba_2022.jpg
Beatrix Fördős,67d2f423,,,"January 7, 2002",Internazionale,https://fbref.com/en/players/67d2f423/,media/logos/silueta.jpg
Caterina Fracaros,7e4cf607,,,"July 4, 2001",Napoli,https://fbref.com/en/players/7e4cf607/,media/logos/silueta.jpg
Martina Fusini,4d637f85,,,"January 30, 1996",Sassuolo,https://fbref.com/en/players/4d637f85/,media/logos/silueta.jpg
Emma Færge,46c6678b,,,"December 6, 2000",Fiorentina,https://fbref.com/en/players/46c6678b/,media/logos/silueta.jpg
Langella Gabriella,bdef747d,,,,Napoli,https://fbref.com/en/players/bdef747d/,media/logos/silueta.jpg
Valentina Gallazzi,9e333e7b,,,"July 16, 2003",Sassuolo,https://fbref.com/en/players/9e333e7b/,media/logos/silueta.jpg
Azzurra Gallo,a2dcaab6,,,"May 20, 2006",Juventus,https://fbref.com/en/players/a2dcaab6/,media/logos/silueta.jpg
Sara Gama,6f6f02d4,168cm,58kg,"March 27, 1989",Juventus,https://fbref.com/en/players/6f6f02d4/,https://fbref.com/req/202302030/images/headshots/6f6f02d4_2022.jpg
Marina Georgieva,7f22b5c7,174cm,,"April 13, 1997",Fiorentina,https://fbref.com/en/players/7f22b5c7/,https://fbref.com/req/202302030/images/headshots/7f22b5c7_2022.jpg
Valentina Giacinti,526eef12,170cm,58kg,"January 2, 1994",AS Roma,https://fbref.com/en/players/526eef12/,https://fbref.com/req/202302030/images/headshots/526eef12_2022.jpg
Alice Giai,18816501,,,"January 9, 2003",Napoli,https://fbref.com/en/players/18816501/,media/logos/silueta.jpg
Maria Gianfico,e77ca308,,,"January 27, 2008",Napoli,https://fbref.com/en/players/e77ca308/,media/logos/silueta.jpg
Astrid Gilardi,40c478e2,,,"February 19, 2003",FC Como Women,https://fbref.com/en/players/40c478e2/,media/logos/silueta.jpg
Michela Giordano,3e9ff01a,,,"August 29, 2002",Napoli,https://fbref.com/en/players/3e9ff01a/,media/logos/silueta.jpg
Cristiana Girelli,5f35c316,175cm,60kg,"April 23, 1990",Juventus,https://fbref.com/en/players/5f35c316/,https://fbref.com/req/202302030/images/headshots/5f35c316_2022.jpg
Emma Girotto,f7ce8596,,,"February 2, 2006",Sassuolo,https://fbref.com/en/players/f7ce8596/,media/logos/silueta.jpg
Manuela Giugliano,337adc0d,160cm,47kg,"August 18, 1997",AS Roma,https://fbref.com/en/players/337adc0d/,https://fbref.com/req/202302030/images/headshots/337adc0d_2022.jpg
Laura Giuliani,370624db,173cm,59kg,"June 5, 1993",Milan,https://fbref.com/en/players/370624db/,https://fbref.com/req/202302030/images/headshots/370624db_2022.jpg
Benedetta Glionna,83fb7031,172cm,,"July 26, 1999",AS Roma,https://fbref.com/en/players/83fb7031/,https://fbref.com/req/202302030/images/headshots/83fb7031_2022.jpg
Emma Godø,9b912b0c,,,"May 31, 2000",Juventus,https://fbref.com/en/players/9b912b0c/,https://fbref.com/req/202302030/images/headshots/9b912b0c_2022.jpg
Eleonora Goldoni,0c30cd27,,,"February 16, 1996",Lazio,https://fbref.com/en/players/0c30cd27/,media/logos/silueta.jpg
Giada Greggi,330948ef,156cm,,"February 18, 2000",AS Roma,https://fbref.com/en/players/330948ef/,https://fbref.com/req/202302030/images/headshots/330948ef_2022.jpg
Alia Guagni,755f8f2a,168cm,66kg,"October 1, 1987",FC Como Women,https://fbref.com/en/players/755f8f2a/,https://fbref.com/req/202302030/images/headshots/755f8f2a_2022.jpg
Emilie Haavi,03e349d1,164cm,,"June 16, 1992",AS Roma,https://fbref.com/en/players/03e349d1/,https://fbref.com/req/202302030/images/headshots/03e349d1_2022.jpg
Maja Hagemann,b5dfa902,,,"October 7, 2005",Sassuolo,https://fbref.com/en/players/b5dfa902/,media/logos/silueta.jpg
Lena Hansen,5e23b0e1,,,"April 28, 1994",FC Como Women,https://fbref.com/en/players/5e23b0e1/,media/logos/silueta.jpg
Mathilde Harviken,2368ae22,174cm,,"December 29, 2001",Juventus,https://fbref.com/en/players/2368ae22/,https://fbref.com/req/202302030/images/headshots/2368ae22_2022.jpg
Nora Heroum,a28c8e7c,173cm,58kg,"July 20, 1994",Sampdoria,https://fbref.com/en/players/a28c8e7c/,https://fbref.com/req/202302030/images/headshots/a28c8e7c_2022.jpg
Alma Hilaj,1af16977,,,"February 2, 2000",FC Como Women,https://fbref.com/en/players/1af16977/,media/logos/silueta.jpg
Evelyn Ijeh,6bebef9e,,,"August 12, 2001",Milan,https://fbref.com/en/players/6bebef9e/,https://fbref.com/req/202302030/images/headshots/6bebef9e_2022.jpg
Madelen Janogy,64d1c31c,164cm,57kg,"November 12, 1995",Fiorentina,https://fbref.com/en/players/64d1c31c/,https://fbref.com/req/202302030/images/headshots/64d1c31c_2022.jpg
Maja Jelčić,a883e411,,,"July 20, 2004",Napoli,https://fbref.com/en/players/a883e411/,media/logos/silueta.jpg
Alexandra Jóhannsdóttir,4c5c0dcf,,,"March 19, 2000",Kristianstad,https://fbref.com/en/players/4c5c0dcf/,https://fbref.com/req/202302030/images/headshots/4c5c0dcf_2022.jpg
Sofie Junge Pedersen,c5ff4fb5,176cm,,"April 24, 1992",Internazionale,https://fbref.com/en/players/c5ff4fb5/,https://fbref.com/req/202302030/images/headshots/c5ff4fb5_2022.jpg
Zsanett Kaján,e4b9092d,,,"September 16, 1997",Lazio,https://fbref.com/en/players/e4b9092d/,media/logos/silueta.jpg
Ghoutia Karchouni,3296a4ef,164cm,50kg,"May 29, 1995",Internazionale,https://fbref.com/en/players/3296a4ef/,https://fbref.com/req/202302030/images/headshots/3296a4ef_2022.jpg
Nikola Karczewska,ea832df1,183cm,,"October 16, 1999",Milan,https://fbref.com/en/players/ea832df1/,media/logos/silueta.jpg
Julia Karlernäs,e0bb71f4,,,"October 6, 1993",FC Como Women,https://fbref.com/en/players/e0bb71f4/,https://fbref.com/req/202302030/images/headshots/e0bb71f4_2022.jpg
Kerttu Karresmaa,85feff17,,,"August 22, 2004",Lazio,https://fbref.com/en/players/85feff17/,media/logos/silueta.jpg
Alex Kerr,54222fb1,178cm,,"July 23, 2001",FC Como Women,https://fbref.com/en/players/54222fb1/,media/logos/silueta.jpg
Emma Koivisto,4658c710,168cm,55kg,"September 25, 1994",Milan,https://fbref.com/en/players/4658c710/,https://fbref.com/req/202302030/images/headshots/4658c710_2022.jpg
Zara Kramžar,09dae0e3,,,"January 10, 2006",FC Como Women,https://fbref.com/en/players/09dae0e3/,media/logos/silueta.jpg
Isabella Kresche,241b5f2c,,,"November 28, 1998",AS Roma,https://fbref.com/en/players/241b5f2c/,https://fbref.com/req/202302030/images/headshots/241b5f2c_2022.jpg
Paulina Krumbiegel,a2101f03,,,"October 27, 2000",Juventus,https://fbref.com/en/players/a2101f03/,https://fbref.com/req/202302030/images/headshots/a2101f03_2022.jpg
Kathrine Kühl,5b5cd763,175cm,,"July 5, 2003",AS Roma,https://fbref.com/en/players/5b5cd763/,https://fbref.com/req/202302030/images/headshots/5b5cd763_2022.jpg
Loreta Kullashi,0b912bd6,171cm,60kg,"May 20, 1999",Napoli,https://fbref.com/en/players/0b912bd6/,https://fbref.com/req/202302030/images/headshots/0b912bd6_2022.jpg
Emma Kullberg,2bed1c6e,170cm,63kg,"September 25, 1991",Juventus,https://fbref.com/en/players/2bed1c6e/,https://fbref.com/req/202302030/images/headshots/2bed1c6e_2022.jpg
Saki Kumagai,03622b6e,173cm,59kg,"October 17, 1990",AS Roma,https://fbref.com/en/players/03622b6e/,https://fbref.com/req/202302030/images/headshots/03622b6e_2022.jpg
Kathrine Larsen,d46fec96,182cm,,"May 5, 1993",Sampdoria,https://fbref.com/en/players/d46fec96/,https://fbref.com/req/202302030/images/headshots/d46fec96_2022.jpg
Emelyne Laurent,29714e3f,161cm,49kg,"November 4, 1998",Milan,https://fbref.com/en/players/29714e3f/,https://fbref.com/req/202302030/images/headshots/29714e3f_2022.jpg
Clarisse Le Bihan,f7d5735f,172cm,63kg,"December 14, 1994",Lazio,https://fbref.com/en/players/f7d5735f/,https://fbref.com/req/202302030/images/headshots/f7d5735f_2022.jpg
Alisha Lehmann,f32bb122,165cm,54kg,"January 21, 1999",Juventus,https://fbref.com/en/players/f32bb122/,https://fbref.com/req/202302030/images/headshots/f32bb122_2022.jpg
Martina Lenzini,4068aaa6,173cm,63kg,"July 23, 1998",Juventus,https://fbref.com/en/players/4068aaa6/,https://fbref.com/req/202302030/images/headshots/4068aaa6_2022.jpg
Yang Lina,00afe19f,173cm,62kg,"April 13, 1994",Lazio,https://fbref.com/en/players/00afe19f/,https://fbref.com/req/202302030/images/headshots/00afe19f_2022.jpg
Elena Linari,8302c1bb,173cm,64kg,"April 15, 1994",AS Roma,https://fbref.com/en/players/8302c1bb/,https://fbref.com/req/202302030/images/headshots/8302c1bb_2022.jpg
Marta Llopis,0eeaa8e1,,,"June 8, 2001",Sampdoria,https://fbref.com/en/players/0eeaa8e1/,media/logos/silueta.jpg
Lia Lonni,91f89485,,,"January 17, 2000",Sassuolo,https://fbref.com/en/players/91f89485/,media/logos/silueta.jpg
Maria Luisa Filangeri,cbb15029,160cm,58kg,"January 28, 2000",Fiorentina,https://fbref.com/en/players/cbb15029/,https://fbref.com/req/202302030/images/headshots/cbb15029_2022.jpg
Karin Lundin,fcce7259,,,"December 4, 1994",Alingsås FC United,https://fbref.com/en/players/fcce7259/,https://fbref.com/req/202302030/images/headshots/fcce7259_2022.jpg
Matilde Lundorf,692a8fce,,,"January 19, 1999",Napoli,https://fbref.com/en/players/692a8fce/,media/logos/silueta.jpg
Lina Magull,3cd04ba1,166cm,53kg,"August 15, 1994",Internazionale,https://fbref.com/en/players/3cd04ba1/,https://fbref.com/req/202302030/images/headshots/3cd04ba1_2022.jpg
Giulia Mancuso,6445d2a5,,,"February 28, 1999",Lazio,https://fbref.com/en/players/6445d2a5/,media/logos/silueta.jpg
Jasmin Mansaray,28a7ed92,,,"December 27, 2004",Internazionale,https://fbref.com/en/players/28a7ed92/,media/logos/silueta.jpg
Agnete Marcussen,c24241e4,,,"September 22, 1999",FC Como Women,https://fbref.com/en/players/c24241e4/,media/logos/silueta.jpg
Gloria Marinelli,354d71f9,170cm,59kg,"March 12, 1998",Milan,https://fbref.com/en/players/354d71f9/,media/logos/silueta.jpg
Melania Martinovic,d9631233,,,"May 26, 1993",Lazio,https://fbref.com/en/players/d9631233/,media/logos/silueta.jpg
Marta Mascarello,e8863159,160cm,64kg,"October 15, 1998",Milan,https://fbref.com/en/players/e8863159/,media/logos/silueta.jpg
Sara Mella,163825a0,164cm,53kg,"April 14, 1998",Sassuolo,https://fbref.com/en/players/163825a0/,media/logos/silueta.jpg
Beatrice Merlo,b6b570ce,160cm,58kg,"February 23, 1999",Internazionale,https://fbref.com/en/players/b6b570ce/,media/logos/silueta.jpg
Małgorzata Mesjasz,81338d4f,,,"June 12, 1997",Milan,https://fbref.com/en/players/81338d4f/,https://fbref.com/req/202302030/images/headshots/81338d4f_2022.jpg
Naja Mihelič,283b503d,,,"August 17, 2006",Sassuolo,https://fbref.com/en/players/283b503d/,media/logos/silueta.jpg
Moeka Minami,46d02cab,171cm,62kg,"December 7, 1998",AS Roma,https://fbref.com/en/players/46d02cab/,https://fbref.com/req/202302030/images/headshots/46d02cab_2022.jpg
Kassandra Missipo,5a7cd32f,,,"February 3, 1998",Sassuolo,https://fbref.com/en/players/5a7cd32f/,https://fbref.com/req/202302030/images/headshots/5a7cd32f_2022.jpg
Valeria Monterubbiano,a12af3a6,,,"July 27, 1996",Sassuolo,https://fbref.com/en/players/a12af3a6/,media/logos/silueta.jpg
Giuseppina Moraca,8ba43725,,,"June 20, 1994",Lazio,https://fbref.com/en/players/8ba43725/,media/logos/silueta.jpg
Ginevra Moretti,70c87324,,,"October 6, 2005",Napoli,https://fbref.com/en/players/70c87324/,media/logos/silueta.jpg
Natalie Muth,f7d95aa2,,,"July 27, 1998",Napoli,https://fbref.com/en/players/f7d95aa2/,media/logos/silueta.jpg
Nadia Nadim,4f24c672,175cm,68kg,"January 2, 1988",Hammarby,https://fbref.com/en/players/4f24c672/,https://fbref.com/req/202302030/images/headshots/4f24c672_2022.jpg
Violah Nambi,7ddda682,,,"July 24, 1995",Napoli,https://fbref.com/en/players/7ddda682/,https://fbref.com/req/202302030/images/headshots/7ddda682_2022.jpg
Maria Nano,f5f40c5e,,,"December 1, 2003",Sampdoria,https://fbref.com/en/players/f5f40c5e/,media/logos/silueta.jpg
Nadine Nischler,5a8236aa,,,"November 8, 2000",FC Como Women,https://fbref.com/en/players/5a8236aa/,media/logos/silueta.jpg
Isotta Nocchi,e1e0e4a7,,,"November 24, 1996",Sassuolo,https://fbref.com/en/players/e1e0e4a7/,media/logos/silueta.jpg
Debora Novellino,e8cf3ce6,160cm,49kg,"September 11, 1997",Napoli,https://fbref.com/en/players/e8cf3ce6/,media/logos/silueta.jpg
Elisabetta Oliviero,b3a578e2,,,"July 18, 1997",Lazio,https://fbref.com/en/players/b3a578e2/,media/logos/silueta.jpg
Benedetta Orsi,8bb40da1,167cm,,"February 25, 2000",Sassuolo,https://fbref.com/en/players/8bb40da1/,https://fbref.com/req/202302030/images/headshots/8bb40da1_2022.jpg
Marta Pandini,d9468abb,,,"March 21, 1998",AS Roma,https://fbref.com/en/players/d9468abb/,media/logos/silueta.jpg
